key,Race,Date,distance_km,elevation_gain_m,key_race,finishers,winner_hours,top3_median_hours,km_effort,vertical_share,elite_equivalent_speed
4369,ORDNANCE 100K 2018,3 February 2018,98.2,2080,4369,41,9.380833333333333,9.856388888888889,119.0,0.17478991596638657,12.073387255869008
4370,THAMES TROT 2018,3 February 2018,77.9,1100,4370,200,6.3677777777777775,6.368611111111111,88.9,0.12373453318335208,13.95908753870982
4371,ULTRA-TRAIL® MONTNEGRE-CORREDOR 2018 - UTMC HALF,3 February 2018,47.0,1990,4371,99,4.301388888888889,4.458888888888889,66.9,0.29745889387144986,15.003737851981063
4372,FORT ORD TRAIL RUN 2018 - 25K,3 February 2018,24.5,800,4372,208,1.7213888888888889,1.9097222222222223,32.5,0.24615384615384617,17.018181818181816
4373,FORT ORD TRAIL RUN 2018 - 50K,3 February 2018,49.8,1600,4373,119,3.9744444444444444,4.193888888888889,65.8,0.24316109422492402,15.689495297390382
4374,ULTRA DESAFIO PASSA QUATRO - MG 2018 - UD 30 KM,3 February 2018,29.2,1080,4374,89,2.3780555555555556,2.4322222222222223,40.0,0.27,16.44586569209685
4375,ULTRA DESAFIO PASSA QUATRO - MG 2018 - UD 15 KM,3 February 2018,15.3,370,4375,63,1.243611111111111,1.265,19.0,0.19473684210526318,15.019762845849803
4376,ALPIN TRAIL DES CALANQUES 2018 - ALPIN SPORT,4 February 2018,15.2,750,4376,115,1.4633333333333334,1.5094444444444444,22.7,0.3303964757709251,15.038645564961355
4377,ALPIN TRAIL DES CALANQUES 2018 - ALPIN ELITE,4 February 2018,32.8,1840,4377,136,3.2525,3.4169444444444443,51.199999999999996,0.359375,14.984147630273961
4378,CHOTA TRAIL 2018 - 25KM,4 February 2018,23.3,1480,4378,122,2.2,2.2083333333333335,38.1,0.3884514435695538,17.252830188679244
4379,CHOTA TRAIL 2018 - 50KM,4 February 2018,58.0,4680,4379,24,12.375,12.483333333333333,104.8,0.4465648854961832,8.395193591455275
4380,TRAIL SANTA IRIA 2018 - ULTRA TSI,4 February 2018,45.4,1780,4380,93,3.991111111111111,4.373055555555555,63.2,0.28164556962025317,14.452137457917807
4381,TRAIL SANTA IRIA 2018 - TRAIL TSI,4 February 2018,22.4,1010,4381,476,1.9608333333333334,2.042222222222222,32.5,0.31076923076923074,15.914036996735582
4382,LOST H-SOIL HEMING MOUNTAIN TRAIL RUN 2018 - 30K,4 February 2018,28.6,2260,4382,31,5.7252777777777775,5.725833333333333,51.2,0.44140625,8.941929850094601
4383,LOST H-SOIL HEMING MOUNTAIN TRAIL RUN 2018 - 15K,4 February 2018,16.5,1050,4383,33,3.9394444444444443,3.9430555555555555,27.0,0.3888888888888889,6.8474815075730895
4384,TRAIL GIVRÉ 2018,4 February 2018,23.2,440,4384,828,1.3422222222222222,1.3508333333333333,27.6,0.15942028985507248,20.431832202344232
4385,TRAIL-A-THON 2018 - TRAIL-A-THON 80K 2018,4 February 2018,81.7,470,4385,9,9.255,9.956944444444444,86.4,0.05439814814814815,8.677360859255128
4386,BRAZIL 135+ ULTRAMARATHON 2018 - MARATONA 3,2 February 2018,127.2,3330,4386,12,18.670833333333334,19.42888888888889,160.5,0.20747663551401868,8.260894429829579
4387,BRAZIL 135+ ULTRAMARATHON 2018 - 135 MILES,2 February 2018,209.5,5800,4387,47,23.4925,25.83222222222222,267.5,0.21682242990654205,10.355284098240785
4388,RUN THE RANN 2018 - RTR 101 KM,3 February 2018,103.0,3030,4388,31,15.090833333333334,15.7825,133.3,0.22730682670667665,8.446063678124505
4389,RUN THE RANN 2018 - RTR 51 KM,3 February 2018,51.0,660,4389,42,6.769166666666667,6.945555555555556,57.6,0.11458333333333333,8.293073108302671
4390,RUN THE RANN 2018 - RTR 161 KM,3 February 2018,160.4,2310,4390,31,25.51361111111111,25.831944444444446,183.5,0.12588555858310627,7.103607720845206
4391,TRAIL DELLA VAL D'IPPARI 2018,4 February 2018,17.0,550,4391,111,1.3725,1.4008333333333334,22.5,0.24444444444444444,16.061867935752527
4392,TRILHOS DOS ABUTRES® 2018 - T A 30,27 January 2018,32.9,1470,4392,492,2.9316666666666666,3.055833333333333,47.599999999999994,0.3088235294117647,15.576765748568311
4393,TRILHOS DOS ABUTRES® 2018 - U T A 50,27 January 2018,48.9,2480,4393,578,4.743333333333333,4.920277777777778,73.7,0.33649932157394846,14.978829108564332
4394,ORCAS ISLAND 25K 2018 - 25 KM,27 January 2018,24.7,1220,4394,242,2.265,2.3963888888888887,36.9,0.3306233062330623,15.39816854062826
4395,ULTRA TRAIL OSO NEGRO 2018 - 100K,27 January 2018,98.5,5080,4395,51,14.490555555555556,14.856111111111112,149.3,0.34025452109845944,10.049736359896787
4396,ULTRA TRAIL OSO NEGRO 2018 - 50K,27 January 2018,45.8,2520,4396,112,5.729166666666667,5.876388888888889,71.0,0.3549295774647887,12.082250059087686
4397,ULTRA TRAIL OSO NEGRO 2018 - 80K,27 January 2018,82.6,4590,4397,36,11.239444444444445,13.258888888888889,128.5,0.35719844357976654,9.691611497527864
4398,DRAGON TIGER PHOENIX TRAIL RUNNING 2018 - PHOENIX,27 January 2018,22.0,2100,4398,35,4.233611111111111,4.428888888888889,43.0,0.4883720930232558,9.708981435022578
4399,DRAGON TIGER PHOENIX TRAIL RUNNING 2018 - TIGER,27 January 2018,39.9,3520,4399,23,6.976111111111111,8.967222222222222,75.1,0.4687083888149135,8.374945790223654
4400,DRAGON TIGER PHOENIX TRAIL RUNNING 2018 - DRAGON,27 January 2018,57.6,4860,4400,33,10.735,12.22888888888889,106.2,0.4576271186440678,8.684353988733418
4401,VIBRAM HONG KONG 100 2018,27 January 2018,96.0,4840,4401,1519,9.476944444444445,9.738333333333333,144.4,0.335180055401662,14.827999315420161
4402,FORRESTRUN: DESAFIO SERRINHA 2018 - 31.5K,27 January 2018,31.5,800,4402,58,2.4027777777777777,2.6347222222222224,39.5,0.20253164556962025,14.992092778070637
4403,FORRESTRUN: DESAFIO SERRINHA 2018 - 17.5K,27 January 2018,17.5,500,4403,76,1.6075,1.636388888888889,22.5,0.2222222222222222,13.749787811916482
4404,FORRESTRUN: DESAFIO SERRINHA 2018 - 8.8K,27 January 2018,8.7,190,4404,92,0.6677777777777778,0.6883333333333334,10.6,0.1792452830188679,15.399515738498788
4405,THE ULTRA EASY 2018 - 100K,27 January 2018,102.8,4400,4405,36,12.5925,13.220277777777778,146.8,0.2997275204359673,11.104153972222807
4406,THE ULTRA EASY 2018 - THE BIG EASY MARATHON,27 January 2018,42.3,810,4406,39,3.8297222222222222,4.103055555555556,50.4,0.1607142857142857,12.283528535644168
4407,SALOMON HAMMER TRAIL WINTER EDITION 2018 - 50 MILES,27 January 2018,79.9,3050,4407,31,9.322777777777778,9.431666666666667,110.4,0.276268115942029,11.705248277080758
4408,SALOMON HAMMER TRAIL WINTER EDITION 2018 - HALF MARATHON,27 January 2018,20.9,830,4408,160,1.5105555555555557,1.5141666666666667,29.2,0.2842465753424658,19.284534947716015
4409,SALOMON HAMMER TRAIL WINTER EDITION 2018 - MARATHON,27 January 2018,41.9,1650,4409,17,4.7636111111111115,4.768055555555556,58.4,0.2825342465753425,12.248179434896592
4410,SALOMON HAMMER TRAIL WINTER EDITION 2018 - 50 KM,27 January 2018,50.3,1940,4410,26,5.4875,5.565,69.69999999999999,0.27833572453371597,12.524707996406107
4411,CRONOTRAIL ALMENDRO EN FLOR 2018,27 January 2018,9.7,740,4411,114,0.8944444444444445,0.9405555555555556,17.1,0.4327485380116959,18.180744240992322
4412,"ZIMA MINUS 100, YEAR TWO 2018 - TRAIL 50",27 January 2018,50.8,350,4412,44,4.7,4.833333333333333,54.3,0.06445672191528545,11.23448275862069
4413,"ZIMA MINUS 100, YEAR TWO 2018 - 100KM",27 January 2018,106.2,760,4413,15,11.05,11.525,113.8,0.06678383128295255,9.874186550976138
4414,RIZAL MOUNTAIN RUN 2018,28 January 2018,53.8,3140,4414,54,6.581944444444445,7.084722222222222,85.19999999999999,0.3685446009389672,12.025877278964908
4415,TRILHOS DOS ABUTRES® 2018 - W T A 20,28 January 2018,19.1,820,4415,232,2.0944444444444446,2.120833333333333,27.3,0.30036630036630035,12.872298624754421
4416,TRILHOS DOS ABUTRES® 2018 - A1F12,28 January 2018,12.1,90,4416,6,0.9858333333333333,1.0319444444444446,13.0,0.06923076923076923,12.597577388963659
4417,XTRAILS HOUFFALIZE WINTER 2018 - 25KM,28 January 2018,23.9,810,4417,521,1.7952777777777778,1.811388888888889,32.0,0.253125,17.66600214690998
4418,XTRAILS HOUFFALIZE WINTER 2018 - 50KM,28 January 2018,51.4,1290,4418,222,4.43,4.508055555555556,64.3,0.2006220839813375,14.263355721239755
4419,TRAIL ROCACORBA 2018 - MARATÓ INDIVIDUAL,28 January 2018,40.8,1950,4419,120,3.8433333333333333,4.098333333333334,60.3,0.32338308457711445,14.713298088653923
4420,TRAIL ROCACORBA 2018 - EXPRESS,28 January 2018,21.3,840,4420,377,1.6880555555555556,1.6919444444444445,29.700000000000003,0.2828282828282828,17.55376785421113
4421,TRAIL ROCACORBA 2018 - TRAIL,28 January 2018,31.9,1800,4421,195,2.865,2.9386111111111113,49.9,0.36072144288577157,16.980811040741088
4422,TRAIL ROCACORBA 2018 - MARATÓ EQUIPS,28 January 2018,40.8,1950,4422,121,3.9125,4.098611111111111,60.3,0.32338308457711445,14.712300914944086
4423,RONDA GHIBELLINA TRAIL 2018,28 January 2018,45.3,2360,4423,327,4.216388888888889,4.216388888888889,68.9,0.3425253991291727,16.34099743066078
4424,RONDA GHIBELLINA PLUS 2018,28 January 2018,68.8,3560,4424,91,7.111666666666666,7.159166666666667,104.4,0.34099616858237547,14.582702828541498
4425,TRAIL MAJAL BLANCO XTREME 2018,28 January 2018,31.0,1360,4425,143,2.4988888888888887,2.557777777777778,44.6,0.30493273542600896,17.4370112945265
4426,ZIMOWY MARATON BIESZCZADZKI 2018,28 January 2018,43.8,800,4426,762,2.8644444444444446,2.9788888888888887,51.8,0.15444015444015444,17.389033942558747
4427,TRAIL DE LA GALINETTE 2018 - LES DRAILLES DE LA GALINETTE,28 January 2018,46.0,2400,4427,273,4.2780555555555555,4.280833333333334,70.0,0.34285714285714286,16.351956394782945
4428,TRAIL DE LA GALINETTE 2018 - LA BRÈCHE DU MONT JULIEN,28 January 2018,25.3,1240,4428,521,1.938611111111111,2.07,37.7,0.3289124668435013,18.212560386473434
4429,LA MONTIALE 2018 - LA MONTIALE CROSS DES NEIGES,28 January 2018,12.0,450,4429,148,1.2633333333333334,1.336111111111111,16.5,0.2727272727272727,12.34927234927235
4431,DONGHAI GRAND CANYON TRAIL RUNNING RACE 2018 - 50K,28 January 2018,47.8,2610,4431,29,7.1369444444444445,7.5313888888888885,73.9,0.3531799729364005,9.812267178106445
4432,ULTRA HUACHI 2018,27 January 2018,65.6,3320,4432,48,7.452222222222222,7.663888888888889,98.8,0.3360323886639677,12.89162740123233
4433,SIERRALOMA RUN 2018 - 25 KM,27 January 2018,23.1,1120,4433,55,2.4322222222222223,2.7194444444444446,34.3,0.326530612244898,12.612870275791623
4434,TRAIL ÁLORA 2018 - SIERRA DE AGUAS,28 January 2018,54.1,2200,4434,313,4.7225,4.8741666666666665,76.1,0.2890932982917214,15.612925286373738
4435,TRAIL ÁLORA 2018 - MONTE HACHO,28 January 2018,18.1,810,4435,210,1.3527777777777779,1.4177777777777778,26.200000000000003,0.3091603053435114,18.479623824451412
4436,RONDE DE L'ESTUAIRE 2018,28 January 2018,30.6,650,4436,148,2.1638888888888888,2.178888888888889,37.1,0.1752021563342318,17.027027027027028
4437,SUPERACE TAIWAN 2018 - 3 DAYS,19 January 2018,134.4,3120,4437,35,13.928611111111111,14.7675,165.6,0.18840579710144928,11.213814118842052
4438,SUPERACE TAIWAN 2018 - 50 KM,19 January 2018,50.0,1550,4438,15,5.826666666666667,8.61138888888889,65.5,0.2366412213740458,7.606206251411244
4439,URBAN-ULTRA BIG STINKER 2018 - 45K,19 January 2018,46.7,1680,4439,25,4.866388888888889,4.989166666666667,63.5,0.26456692913385826,12.727576415567063
4440,ULTRA-TRAIL® D'ANGKOR 2018 - UTA 128 KM,19 January 2018,128.7,850,4440,33,14.254166666666666,14.894166666666667,137.2,0.0619533527696793,9.211660045879258
4441,COLDWATER RUMBLE 2018 - 100 MILES,20 January 2018,159.3,1660,4441,28,15.884444444444444,18.84638888888889,175.9,0.09437180216031837,9.333352985393606
4442,COLDWATER RUMBLE 2018 - 52 MILES,20 January 2018,83.4,930,4442,37,7.172777777777778,9.378055555555555,92.7,0.10032362459546926,9.8847782944818
4443,COLDWATER RUMBLE 2018 - 52 KM,20 January 2018,51.5,570,4443,66,4.3675,4.639166666666667,57.2,0.09965034965034965,12.329800610741872
4444,ULTRA-TRAIL® D'ANGKOR 2018 - BAYON TRAIL ANGKOR 64 KM,20 January 2018,62.9,410,4444,57,5.8125,5.823611111111111,67.0,0.06119402985074626,11.504889100882423
4445,ULTRA-TRAIL® D'ANGKOR 2018 - MARATHON TRAIL ANGKOR 42 KM,20 January 2018,41.9,430,4445,86,3.335,3.401388888888889,46.199999999999996,0.09307359307359307,13.58268681094324
4446,TAHURA DJUANDA TRAIL RUNNING RACE 2018 - 42 KM,20 January 2018,41.4,1280,4446,368,4.0969444444444445,4.328333333333333,54.2,0.23616236162361623,12.522140931844437
4447,ZIMOWY PÓŁMARATON GÓR STOŁOWYCH 2018 - WINTER HALFMARATHON,20 January 2018,20.7,930,4447,507,1.9608333333333334,1.9944444444444445,30.0,0.31,15.041782729805014
4448,ROGKAS 2018,21 January 2018,25.1,1830,4448,105,3.0833333333333335,3.203611111111111,43.400000000000006,0.42165898617511516,13.547212347177666
4449,DAPENG COASTAL SKYWAY TRAIL CHALLENGE 2018 - 20KM HALF COURSE,21 January 2018,18.0,1030,4449,115,2.561111111111111,3.2280555555555557,28.3,0.3639575971731449,8.766887531193529
4450,DAPENG COASTAL SKYWAY TRAIL CHALLENGE 2018 - 50KM FULL COURSE,21 January 2018,58.4,2970,4450,29,9.866944444444444,10.171944444444444,88.1,0.337116912599319,8.66107758267566
4451,SYDNEY TRAIL SERIES - JANUARY 2018 - MANLY DAM - 21KM,21 January 2018,20.6,390,4451,210,1.4994444444444444,1.5138888888888888,24.5,0.15918367346938775,16.18348623853211
4452,TRAIL D'AVENAS 2018 - 12KM,21 January 2018,12.0,520,4452,501,0.9363888888888889,0.9566666666666667,17.2,0.3023255813953489,17.979094076655052
4453,TRAIL D'AVENAS 2018 - 29KM,21 January 2018,28.8,1080,4453,308,2.1147222222222224,2.218611111111111,39.6,0.27272727272727276,17.84900463252786
4454,CALDEIRA TRAIL 2018 - PETITE CALDEIRA,18 January 2018,47.0,1700,4454,181,4.4719444444444445,4.624444444444444,64.0,0.265625,13.839500240269102
4455,AVALON BENEFIT 2018 - 50 MILE RUN,20 January 2018,80.5,2020,4455,158,6.538611111111111,6.558333333333334,100.7,0.20059582919563057,15.354510800508258
4456,AVALON BENEFIT 2018 - 50K,20 January 2018,53.6,1400,4456,180,3.88,3.9877777777777776,67.6,0.20710059171597636,16.951797157982725
4457,WINTER TRAIL DEL BORGO 2018,21 January 2018,19.3,1050,4457,259,1.5525,1.63,29.8,0.3523489932885906,18.282208588957058
4458,MOUNT UGO MARATHON 2018,21 January 2018,41.5,3140,4458,158,5.639166666666667,5.669722222222222,72.9,0.4307270233196159,12.85777276958503
4459,DRAGÓN TRAIL 2018,21 January 2018,25.2,470,4459,133,1.711111111111111,1.9133333333333333,29.9,0.15719063545150502,15.627177700348431
4460,SANDSJÖBACKA TRAIL 2018 - NIGHT TRAIL 25K,12 January 2018,25.2,280,4460,65,1.9416666666666667,1.9666666666666666,28.0,0.09999999999999999,14.237288135593221
4461,SANDSJÖBACKA TRAIL 2018 - TRAIL SPRINT TRIPLE,12 January 2018,77.1,840,4461,55,6.151388888888889,6.175277777777778,85.5,0.09824561403508772,13.845531015248977
4462,SANDSJÖBACKA TRAIL 2018 - ULTRA TRIPLE,12 January 2018,159.5,2490,4462,29,15.221388888888889,15.429166666666667,184.4,0.13503253796095444,11.951390764245206
4463,SANDSJÖBACKA TRAIL 2018 - TRAIL 30K,13 January 2018,30.0,330,4463,150,2.2875,2.455277777777778,33.3,0.0990990990990991,13.562620205905644
4464,SANDSJÖBACKA TRAIL 2018 - TRAIL 44K,13 January 2018,44.3,490,4464,145,4.0505555555555555,4.064166666666667,49.199999999999996,0.09959349593495936,12.10580274759073
4465,TRANSNT 2 EDITION 2018 - TRANSNT,13 January 2018,57.2,2970,4465,432,6.189166666666667,6.460833333333333,86.9,0.34177215189873417,13.450277312008255
4466,COASTAL TRAIL SERIES - ANGLESEY 2018,13 January 2018,54.1,1100,4466,35,4.9875,5.056388888888889,65.1,0.16897081413210446,12.874800857001592
4467,MONTANE SPINE RACES 2018 - MRT CHALLENGE,13 January 2018,174.8,4200,4467,12,37.76027777777778,37.94083333333333,216.8,0.19372693726937268,5.714160205583255
4468,MONTANE SPINE RACES 2018 - CHALLENGER,13 January 2018,174.8,4200,4468,76,25.705833333333334,26.885,216.8,0.19372693726937268,8.063976194904221
4469,COUNTRY TO CAPITAL 2018,13 January 2018,69.0,500,4469,305,5.510833333333333,5.59,74.0,0.06756756756756757,13.237924865831843
4470,DESAFIO X-TRAIL TRILLO 2018 - 40 KM,13 January 2018,39.5,880,4470,49,3.1194444444444445,3.1825,48.3,0.1821946169772257,15.176747839748623
4471,DESAFIO X-TRAIL TRILLO 2018 - 20 KM,13 January 2018,18.6,790,4471,111,1.4402777777777778,1.4413888888888888,26.5,0.2981132075471698,18.385045288109463
4472,SANDSJÖBACKA TRAIL 2018 - 83K,14 January 2018,82.5,910,4472,76,7.840277777777778,8.269166666666667,91.6,0.09934497816593886,11.077295172830796
4473,SANDSJÖBACKA TRAIL 2018 - TRAIL 22K,14 January 2018,21.9,280,4473,199,1.5208333333333333,1.545,24.7,0.11336032388663968,15.98705501618123
4474,SENBA COASTAL CLIFF TRAIL RUNNING RACE 2018 - LONG,14 January 2018,37.2,2140,4474,358,3.923611111111111,3.9672222222222224,58.6,0.3651877133105802,14.771040470522335
4475,MONTANE SPINE RACES 2018 - MONTANE SPINE RACE,14 January 2018,419.4,9540,4475,53,109.83944444444444,118.15,514.8,0.18531468531468534,4.357173085061362
4476,"WINTER TRAIL MONTE PREALBA 2018 - ""HARD""",14 January 2018,53.8,3700,4476,77,6.1525,6.727222222222222,90.8,0.40748898678414097,13.497398629118837
4477,"WINTER TRAIL MONTE PREALBA 2018 - ""SOFTLY HARD""",14 January 2018,23.8,2110,4477,156,2.296666666666667,2.3405555555555555,44.900000000000006,0.46993318485523383,19.18347970567292
4478,4º TRSA - TRAIL RUN SOCORRO E ARCHEIRA 2018 - TRAIL LONGO 30K,14 January 2018,30.0,1840,4478,99,3.236388888888889,3.4858333333333333,48.4,0.3801652892561983,13.884771694955774
4479,ULTRA TRILHOS DOS REIS 2018 - MINI TRILHOS DOS REIS,14 January 2018,12.0,400,4479,195,1.0847222222222221,1.0866666666666667,16.0,0.25,14.723926380368098
4480,ULTRA TRILHOS DOS REIS 2018 - TRILHOS DOS REIS 26K,14 January 2018,26.4,1000,4480,663,2.196388888888889,2.2241666666666666,36.4,0.27472527472527475,16.365680029973774
4481,ULTRA TRILHOS DOS REIS 2018,14 January 2018,47.6,2080,4481,405,4.673055555555556,4.8125,68.4,0.30409356725146197,14.212987012987014
4482,TRAIL HIVERNAL DES COURSIÈRES 2018 - 31 KM,14 January 2018,31.1,1170,4482,660,2.361111111111111,2.3905555555555558,42.8,0.2733644859813084,17.903788054845453
4483,TRAIL HIVERNAL DES COURSIÈRES 2018 - 15 KM,14 January 2018,16.0,540,4483,844,1.1372222222222221,1.1572222222222222,21.4,0.25233644859813087,18.492558809409505
4484,CHINA ULTRA 100 PU'ER 2018 - 50K,13 January 2018,58.7,2290,4484,73,4.704166666666667,6.049166666666666,81.6,0.2806372549019608,13.489461358313816
4485,CHINA ULTRA 100 PU'ER 2018 - 100K,13 January 2018,107.0,3730,4485,56,12.650555555555556,18.181944444444444,144.3,0.25848925848925847,7.936444885799405
4486,TRAIL DA BOA VENTURA 2018 - CURTO,14 January 2018,10.9,860,4486,188,1.1352777777777778,1.1719444444444445,19.5,0.441025641025641,16.63901398435648
4487,TRAIL DA BOA VENTURA 2018 - TRAIL LONGO DA BOA,14 January 2018,25.5,1790,4487,204,2.6241666666666665,2.625,43.4,0.41244239631336405,16.53333333333333
4488,NEW YEAR MARATHON ALMATY 2018 - MARATHON,1 January 2018,42.0,240,4488,21,3.0244444444444443,3.0875,44.4,0.05405405405405406,14.380566801619434
4489,S1 TRAIL LA CORSA DELLA BORA 2018 - S1 IPERTRAIL TEAM,5 January 2018,165.2,6640,4489,13,33.848055555555554,35.48430555555555,231.6,0.28670120898100176,6.52682915373385
4490,S1 TRAIL LA CORSA DELLA BORA 2018 - S1 IPERTRAIL,5 January 2018,165.2,6640,4490,19,28.948888888888888,28.948888888888888,231.6,0.28670120898100176,8.000307054578952
4491,S1 TRAIL LA CORSA DELLA BORA 2018 - S1 TRAIL,6 January 2018,57.1,2530,4491,359,5.118055555555555,5.118333333333333,82.4,0.3070388349514563,16.098990556821885
4492,S1 TRAIL LA CORSA DELLA BORA 2018 - S1 HALF,6 January 2018,21.0,540,4492,466,1.8905555555555555,2.0441666666666665,26.4,0.20454545454545456,12.914798206278027
4493,SAN TAN SCRAMBLE 2018 - 50K,6 January 2018,51.0,1500,4493,59,4.3261111111111115,4.79,66.0,0.22727272727272727,13.778705636743215
4494,VAGAMON ULTRAIL 2018 - 80K,6 January 2018,82.3,1860,4494,52,8.856111111111112,9.378333333333334,100.9,0.18434093161546086,10.758841300870802
4495,VAGAMON ULTRAIL 2018 - 50K,6 January 2018,51.9,1190,4495,45,6.219166666666666,6.331111111111111,63.8,0.1865203761755486,10.077220077220076
4496,PUCÓN TRAIL RUN 2018 - 50K,6 January 2018,47.5,2300,4496,49,5.068888888888889,5.5216666666666665,70.5,0.3262411347517731,12.7678840929671
4497,S1 TRAIL LA CORSA DELLA BORA 2018 - S1 JUST,6 January 2018,7.9,190,4497,109,0.5780555555555555,0.6058333333333333,9.8,0.19387755102040813,16.176066024759287
4498,KNAPTRAIL 2018 2018 - FORHAJERSKA 64 KM,6 January 2018,63.9,3480,4498,24,6.325555555555556,7.291388888888889,98.69999999999999,0.3525835866261398,13.536515676787685
4499,KNAPTRAIL 2018 2018 - HAJERSKA 37 KM,6 January 2018,37.4,2010,4499,39,4.069166666666667,4.200833333333334,57.5,0.34956521739130436,13.687760365006943
